Album Name,Track Number,Track Name,Track Duration (ms),Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Speechiness,Tempo,Time Signature,Valence,Album URI,Track URI
Lover,14,You Need To Calm Down,171360,False,83,0.00929,0.771,0.671,0.0,2,0.0637,-5.617,0.0553,85.026,4,0.714,spotify:album:1NAmidJlEaVgA3MpcPFYGq,spotify:track:6RRNNciQGZEXnqk8SQ9yv5
Lover,15,Afterglow,223293,False,82,0.13,0.756,0.449,0.0,9,0.114,-8.746,0.0344,111.011,4,0.399,spotify:album:1NAmidJlEaVgA3MpcPFYGq,spotify:track:1SymEzIT3H8UZfibCs3TYi
Lover,16,ME! (feat. Brendon Urie of Panic! At The Disco),193000,False,80,0.033,0.61,0.83,0.0,0,0.118,-4.105,0.0571,182.162,4,0.728,spotify:album:1NAmidJlEaVgA3MpcPFYGq,spotify:track:2Rk4JlNc2TPmZe2af99d45
Lover,17,It’s Nice To Have A Friend,150440,False,72,0.971,0.737,0.175,0.000337,10,0.171,-9.912,0.0401,70.008,4,0.545,spotify:album:1NAmidJlEaVgA3MpcPFYGq,spotify:track:1SmiQ65iSAbPto6gPFlBYm
Lover,18,Daylight,293453,False,84,0.808,0.557,0.496,0.000173,0,0.0772,-9.602,0.0563,149.983,4,0.265,spotify:album:1NAmidJlEaVgA3MpcPFYGq,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6
reputation,1,...Ready For It?,208186,False,84,0.0527,0.613,0.764,0.0,2,0.197,-6.509,0.136,160.015,4,0.417,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:2yLa0QULdQr0qAIvVwN6B5
reputation,2,End Game,244826,False,80,0.00845,0.649,0.589,0.0,2,0.108,-6.237,0.0558,159.073,4,0.151,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:2x0WlnmfG39ZuDmstl9xfX
reputation,3,I Did Something Bad,238253,False,82,0.0679,0.696,0.602,2.11e-05,0,0.0696,-6.156,0.159,82.989,4,0.305,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:4svZDCRz4cJoneBpjpx8DJ
reputation,4,Don’t Blame Me,236413,False,90,0.106,0.615,0.534,1.76e-05,9,0.0607,-6.719,0.0386,135.917,4,0.193,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:1R0a2iXumgCiFb7HEZ7gUE
reputation,5,Delicate,232253,False,86,0.216,0.75,0.404,0.000357,9,0.0911,-10.178,0.0682,95.045,4,0.0499,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:6NFyWDv5CjfwuzoCkw47Xf
reputation,6,Look What You Made Me Do,211853,False,85,0.204,0.766,0.709,1.41e-05,9,0.126,-6.471,0.123,128.07,4,0.506,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:1P17dC1amhFzptugyAO7Il
reputation,7,So It Goes...,227906,False,76,0.122,0.574,0.61,1.1e-06,2,0.13,-7.283,0.0732,74.957,4,0.374,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:5PxFv9yJEg9dxvbZggykro
reputation,8,Gorgeous,209680,False,84,0.0713,0.8,0.535,9.48e-06,7,0.213,-6.684,0.135,92.027,4,0.451,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:1ZY1PqizIl78geGM4xWlEA
reputation,9,Getaway Car,233626,False,87,0.00465,0.562,0.689,2.23e-06,2,0.0888,-6.745,0.127,172.054,4,0.351,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:0VE4kBnHJUgtMf0dy6DRmW
reputation,10,King Of My Heart,214320,False,79,0.00882,0.675,0.703,2.21e-06,0,0.0391,-7.902,0.0382,110.01,4,0.314,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:7HuBDWi18s4aJM8UFnNheH
reputation,11,Dancing With Our Hands Tied,211506,False,78,0.0604,0.624,0.691,1.1e-05,0,0.138,-6.686,0.196,160.024,4,0.284,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:7I7JbDv63ZJJsSi24DyJrz
reputation,12,Dress,230373,False,82,0.0329,0.719,0.469,0.0,0,0.169,-8.792,0.0533,120.085,4,0.0851,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv
reputation,13,This Is Why We Can't Have Nice Things,207133,False,78,0.0156,0.567,0.789,0.0,5,0.382,-5.986,0.115,163.96,4,0.438,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:07NxDD1iKCHbAldceD7QLP
reputation,14,Call It What You Want,203506,False,81,0.186,0.598,0.504,0.000221,9,0.34,-9.874,0.0731,163.954,4,0.252,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:1GwMQaZz6Au3QLDbjbMdme
reputation,15,New Year’s Day,235466,False,76,0.921,0.661,0.151,0.0,0,0.13,-12.864,0.0354,94.922,4,0.23,spotify:album:6DEjYFkNZh67HP7R9PSZvv,spotify:track:7F5oktn5YOsR9eR5YsFtqb
reputation Stadium Tour Surprise Song Playlist,1,All Too Well,329160,False,42,0.0448,0.602,0.605,0.000334,0,0.128,-7.803,0.0244,93.061,4,0.316,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:00vJzaoxM3Eja1doBUhX0P
reputation Stadium Tour Surprise Song Playlist,2,Wildest Dreams,220440,False,46,0.0692,0.55,0.688,0.00144,8,0.106,-7.416,0.0897,139.997,4,0.465,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:22C0JIVhFaczZ4t9heqREN
reputation Stadium Tour Surprise Song Playlist,3,The Best Day,246306,False,36,0.639,0.669,0.448,4.06e-06,1,0.158,-8.566,0.0285,126.068,4,0.383,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:7APTsjmZbj7TFXQJAiRti4
reputation Stadium Tour Surprise Song Playlist,4,Red,223093,False,39,0.0779,0.605,0.899,0.000125,1,0.0911,-4.273,0.0423,124.985,4,0.647,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:4V9NuhKQcUFt4cgbynHV79
reputation Stadium Tour Surprise Song Playlist,5,Holy Ground,202960,False,36,0.0162,0.627,0.816,0.00208,4,0.0965,-6.698,0.0774,157.043,4,0.648,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:4hCZk6WJBFQeG3P7WsyntI
reputation Stadium Tour Surprise Song Playlist,6,Teardrops On My Guitar - Radio Single Remix,204706,False,38,0.313,0.626,0.427,0.0,10,0.138,-6.993,0.0234,99.959,4,0.263,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
reputation Stadium Tour Surprise Song Playlist,7,Our Song,203440,False,42,0.114,0.545,0.663,0.0,2,0.321,-5.05,0.0363,178.013,4,0.565,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
reputation Stadium Tour Surprise Song Playlist,8,22,232120,False,41,0.00254,0.66,0.733,0.00146,7,0.0473,-6.564,0.0379,104.009,4,0.68,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
reputation Stadium Tour Surprise Song Playlist,9,I Knew You Were Trouble.,219720,False,43,0.00476,0.536,0.464,2.67e-06,6,0.0357,-6.761,0.0412,77.318,4,0.665,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
reputation Stadium Tour Surprise Song Playlist,10,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,False,82,0.0586,0.731,0.445,1.96e-05,0,0.14,-8.418,0.0533,117.97,4,0.106,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:55n9yjI6qqXh5F2mYvUc2y
reputation Stadium Tour Surprise Song Playlist,11,Mean,238693,False,39,0.451,0.576,0.754,0.0,4,0.223,-3.982,0.0428,163.886,4,0.79,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
reputation Stadium Tour Surprise Song Playlist,12,How You Get The Girl,247533,False,40,0.00364,0.765,0.656,0.00868,5,0.0918,-6.112,0.0504,119.997,4,0.545,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:3aSYZ4upQ6OSNos26YeVWL
reputation Stadium Tour Surprise Song Playlist,13,So It Goes...,227906,False,56,0.122,0.574,0.61,1.1e-06,2,0.13,-7.283,0.0732,74.957,4,0.374,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:41T04yafZVrjNq2FqvLtId
reputation Stadium Tour Surprise Song Playlist,14,Fifteen,295320,False,36,0.0717,0.55,0.628,0.0,7,0.138,-4.437,0.0269,95.122,4,0.211,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0H2UD0LfSCiRr59YMGlCuS
reputation Stadium Tour Surprise Song Playlist,15,Mine,231866,False,40,0.00302,0.621,0.779,3.22e-06,7,0.187,-2.943,0.0301,121.034,4,0.67,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:6FmJKLpyCt42nP2IOVEVc2
reputation Stadium Tour Surprise Song Playlist,16,Sparks Fly,262920,False,37,0.041,0.61,0.782,0.0,5,0.16,-2.98,0.0309,114.977,4,0.399,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5h2sBwpUSAndjObfU3ti2r
reputation Stadium Tour Surprise Song Playlist,17,State Of Grace,295720,False,34,0.000184,0.591,0.828,0.00113,4,0.0879,-5.895,0.0333,129.962,4,0.383,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0YRGTdfmJPALpglAaraYUr
reputation Stadium Tour Surprise Song Playlist,18,Haunted,245413,False,37,0.0648,0.431,0.949,0.0,5,0.0612,-2.622,0.0605,162.012,4,0.37,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:6CB7DczrX9ZJB9Wkjegmaq
reputation Stadium Tour Surprise Song Playlist,19,Never Grow Up,292920,False,36,0.824,0.714,0.309,0.0,2,0.136,-8.828,0.0302,124.894,4,0.545,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:1UPDfqsVIZLEiZeMuUsni2
reputation Stadium Tour Surprise Song Playlist,20,Treacherous,242760,False,34,0.101,0.704,0.621,4.3e-06,2,0.14,-8.086,0.0334,109.995,4,0.395,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0r3U7SOcoj4DIEyN44Lt5z
reputation Stadium Tour Surprise Song Playlist,21,Babe,215106,False,35,0.0221,0.577,0.784,0.0,1,0.125,-3.266,0.101,171.791,4,0.643,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:40PXEOFLJc7UIpLMrhSfW1
reputation Stadium Tour Surprise Song Playlist,22,Welcome To New York,212600,False,39,0.0348,0.789,0.634,1.64e-06,7,0.302,-4.762,0.0323,116.992,4,0.658,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:3YLA3NgzFRRa7LiHMtFPby
reputation Stadium Tour Surprise Song Playlist,23,Fearless,242973,False,36,0.0377,0.603,0.718,0.0,5,0.307,-4.401,0.0272,100.163,4,0.429,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:43sE2O3skbGBpT2tO6fzv9
reputation Stadium Tour Surprise Song Playlist,24,Enchanted,353253,False,48,0.0717,0.535,0.626,0.00127,8,0.158,-3.895,0.0274,81.963,4,0.218,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5lg33MHs1BoUtJVClw8ZpI
reputation Stadium Tour Surprise Song Playlist,25,Change,281053,False,33,0.00418,0.543,0.763,0.0,5,0.111,-4.206,0.0376,96.006,4,0.234,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5PSOWHll3h3Vy226xSJk0M
reputation Stadium Tour Surprise Song Playlist,26,Ours,239346,False,37,0.469,0.61,0.56,0.0,0,0.087,-7.392,0.0279,159.837,4,0.228,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0V3SNHDka1JSCP71HAzpxw
reputation Stadium Tour Surprise Song Playlist,27,Out Of The Woods,235800,False,42,0.000743,0.553,0.841,1.19e-05,7,0.341,-6.937,0.0396,92.008,4,0.338,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0GmfiNHSgkKamYgQEMYOH3
reputation Stadium Tour Surprise Song Playlist,28,Come Back...Be Here,223920,False,35,0.00471,0.483,0.548,2.01e-06,4,0.0997,-6.291,0.0254,79.926,4,0.217,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5hiqtrACtMJkNpaNHj0n9Z
reputation Stadium Tour Surprise Song Playlist,29,A Place in this World,202080,False,34,0.0577,0.573,0.767,0.0,9,0.327,-2.929,0.0323,114.984,4,0.438,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:2RSYYe7LhKFxIi50T5XtUo
reputation Stadium Tour Surprise Song Playlist,30,This Love,250093,False,35,0.678,0.481,0.435,0.0,4,0.0928,-8.795,0.0321,143.95,4,0.107,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:64KRxmbqypPBlya4nxFmDn
reputation Stadium Tour Surprise Song Playlist,31,The Lucky One,240266,False,33,0.0352,0.706,0.505,0.0,4,0.13,-7.639,0.0358,117.935,4,0.561,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:24ksPWXKg1k7OOG57pufED
reputation Stadium Tour Surprise Song Playlist,32,Invisible,205853,False,33,0.56,0.609,0.383,0.0,7,0.165,-5.732,0.0243,96.005,4,0.224,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0kqC185OTcnuhbz4T7g5RB
reputation Stadium Tour Surprise Song Playlist,33,Breathe,264946,False,36,0.416,0.442,0.48,0.0,1,0.129,-7.405,0.0281,73.849,4,0.167,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:3oxgFdIlxFEDEJqn7k5TVN
reputation Stadium Tour Surprise Song Playlist,34,Better Man,263613,False,38,0.123,0.502,0.843,0.0,5,0.0974,-3.648,0.0378,143.944,4,0.507,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:3EXetjrGgwIjDRNn6YA8sa
reputation Stadium Tour Surprise Song Playlist,35,Jump Then Fall,238093,False,32,0.113,0.617,0.699,0.0,2,0.074,-5.712,0.0274,80.007,4,0.818,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:5zytSTR2g0I9psX2Z12ex6
reputation Stadium Tour Surprise Song Playlist,36,Begin Again,239426,False,34,0.199,0.53,0.526,3.52e-06,7,0.14,-8.349,0.0263,79.025,4,0.323,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:2G679wnKfyhUOeNx910OXg
reputation Stadium Tour Surprise Song Playlist,37,Tied Together with a Smile,251213,False,34,0.521,0.479,0.547,0.0,2,0.0728,-4.948,0.0275,146.147,4,0.238,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:4qNEi8zGIYLiMtoW8OaJdx
reputation Stadium Tour Surprise Song Playlist,38,The Story Of Us,267653,False,36,0.00556,0.547,0.808,0.000304,4,0.0587,-3.63,0.0398,139.908,4,0.65,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:2fF3QzbGCrtrDXIdWcg1mv
reputation Stadium Tour Surprise Song Playlist,39,Forever & Always,226293,False,33,0.0806,0.607,0.829,0.0,10,0.207,-5.02,0.0588,128.057,4,0.52,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0QCS4NpURHvWdF1icdkfBw
reputation Stadium Tour Surprise Song Playlist,40,Hey Stephen,256040,False,33,0.191,0.843,0.541,1.85e-06,6,0.108,-7.361,0.0318,116.001,4,0.838,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0TYJbIHBtmWy9ugtU9BcbE
reputation Stadium Tour Surprise Song Playlist,41,Speak Now,243346,False,37,0.0991,0.712,0.603,0.0,7,0.102,-3.753,0.0304,118.986,4,0.714,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:1XLc4irbX7oQSneh6gWv3O
reputation Stadium Tour Surprise Song Playlist,42,Wonderland,245560,False,42,0.0493,0.422,0.692,2.57e-05,3,0.177,-5.447,0.0549,184.014,4,0.197,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:0eTCaVOYLpJlSkbEi2jay4
reputation Stadium Tour Surprise Song Playlist,43,White Horse,235400,False,34,0.314,0.578,0.348,0.0,0,0.1,-8.066,0.0257,92.673,4,0.218,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:4RMfSYDFkcz0bKoK8fHDgR
reputation Stadium Tour Surprise Song Playlist,44,I'm Only Me When I'm With You,215600,False,35,0.00454,0.556,0.933,0.000469,8,0.101,-3.685,0.072,143.936,4,0.521,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:6Py8IKZqDyU8aQVrjilbJw
reputation Stadium Tour Surprise Song Playlist,45,Starlight,220600,False,33,0.0192,0.649,0.777,0.000487,9,0.234,-5.797,0.0391,126.014,4,0.616,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:7txpzmA69zyk50K3ZyZSzC
reputation Stadium Tour Surprise Song Playlist,46,I Know Places,195706,False,38,0.245,0.602,0.755,0.0,0,0.178,-4.991,0.071,159.965,4,0.495,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,spotify:track:3qGLcmO0XnnrcpAQGZwTvA
1989 (Deluxe Edition),1,Welcome To New York,212600,False,65,0.0348,0.789,0.634,1.64e-06,7,0.302,-4.762,0.0323,116.992,4,0.658,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:33Kq0AT5rvwyE4azisG08x
1989 (Deluxe Edition),2,Blank Space,231826,False,68,0.103,0.76,0.703,0.0,5,0.0913,-5.412,0.054,95.997,4,0.57,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:2sC2P3BN0IXujNaaSyDmtP
1989 (Deluxe Edition),3,Style,231000,False,71,0.00245,0.588,0.791,0.00258,7,0.118,-5.595,0.0402,94.933,4,0.487,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:1fo2ctLqj3zBhRQKOXprol
1989 (Deluxe Edition),4,Out Of The Woods,235800,False,69,0.000743,0.553,0.841,1.19e-05,7,0.341,-6.937,0.0396,92.008,4,0.338,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:6Nde5KuTXyB7jlPO4upaBo
1989 (Deluxe Edition),5,All You Had To Do Was Stay,193293,False,66,0.00201,0.605,0.725,2.02e-05,5,0.101,-5.729,0.0323,96.97,4,0.539,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:0lmMtDQ2ElasKU2qDAE6NN
1989 (Deluxe Edition),6,Shake It Off,219200,False,66,0.0647,0.647,0.8,0.0,7,0.334,-5.384,0.165,160.078,4,0.942,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:3fthfkkvy9av3q3uAGVf7U
1989 (Deluxe Edition),7,I Wish You Would,207440,False,70,0.0158,0.653,0.893,4.95e-05,0,0.102,-5.966,0.0538,118.035,4,0.513,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:1B5VzXPqMlvRw0U4HJY3dJ
1989 (Deluxe Edition),8,Bad Blood,211933,False,65,0.0885,0.646,0.794,6.16e-06,7,0.201,-6.104,0.19,170.216,4,0.287,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:0yN4fNzmVnmgC0dsOoi9Wh
1989 (Deluxe Edition),9,Wildest Dreams,220440,False,64,0.0692,0.55,0.688,0.00144,8,0.106,-7.416,0.0897,139.997,4,0.465,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:106R7Z57WYzBAfrXImV30y
1989 (Deluxe Edition),10,How You Get The Girl,247533,False,69,0.00364,0.765,0.656,0.00868,5,0.0918,-6.112,0.0504,119.997,4,0.545,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:6wfugRLamFsTRbPcCpNnP7
1989 (Deluxe Edition),11,This Love,250093,False,63,0.678,0.481,0.435,0.0,4,0.0928,-8.795,0.0321,143.95,4,0.107,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:1kTPQnabROVkW9bUXdCGrB
1989 (Deluxe Edition),12,I Know Places,195706,False,68,0.245,0.602,0.755,0.0,0,0.178,-4.991,0.071,159.965,4,0.495,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:2zfgVd034GlUvk7LqBHl6u
1989 (Deluxe Edition),13,Clean,271000,False,71,0.232,0.815,0.377,0.0,4,0.1,-7.754,0.0346,103.97,4,0.211,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:4bXCcoesMt8u99xMsbLr9U
1989 (Deluxe Edition),14,Wonderland,245560,False,72,0.0493,0.422,0.692,2.57e-05,3,0.177,-5.447,0.0549,184.014,4,0.197,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:6iWMI5oOhWrDbLbjmwTWFq
1989 (Deluxe Edition),15,You Are In Love,267106,False,71,0.707,0.474,0.48,0.000108,2,0.0903,-8.894,0.0622,170.109,4,0.319,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:4A2LfnduSTsE8u0ecYROxE
1989 (Deluxe Edition),16,New Romantics,230466,False,76,0.00463,0.633,0.889,0.000458,5,0.0658,-5.87,0.0715,121.956,4,0.584,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:6rZVy6FIG7lSJQMFXHo12z
1989 (Deluxe Edition),17,I Know Places - Voice Memo,216333,False,53,0.829,0.592,0.128,0.0,9,0.527,-17.932,0.589,78.828,4,0.15,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:4JQm7ebhsrt10wmrP6AfXL
1989 (Deluxe Edition),18,I Wish You Would - Voice Memo,107133,False,51,0.717,0.781,0.357,0.0,0,0.185,-16.394,0.912,118.317,4,0.645,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:4TtyvyI42C0KFnbDZvNC8Y
1989 (Deluxe Edition),19,Blank Space - Voice Memo,131186,False,51,0.801,0.675,0.234,0.0,5,0.657,-15.064,0.721,127.296,4,0.578,spotify:album:34OkZVpuzBa9y40DCy0LPR,spotify:track:0yisH8r0f3Mkq34kjzUlCV
1989,1,Welcome To New York,212600,False,68,0.038,0.793,0.634,1.76e-06,7,0.304,-4.807,0.0324,117.024,4,0.615,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:6qnM0XXPZOINWA778uNqQ9
1989,2,Blank Space,231826,False,82,0.085,0.753,0.678,1.64e-06,5,0.13,-5.421,0.0644,96.006,4,0.583,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:1p80LdxRV74UKvL8gnD7ky
1989,3,Style,231000,False,82,0.00253,0.598,0.786,0.0016,2,0.117,-5.572,0.0383,95.019,4,0.456,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5
1989,4,Out Of The Woods,235800,False,71,0.00103,0.552,0.842,1.17e-05,7,0.337,-6.938,0.0373,91.991,4,0.343,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:5OndtwLGA9O6XHFcGm2H7r
1989,5,All You Had To Do Was Stay,193293,False,68,0.00196,0.602,0.736,4.57e-05,5,0.105,-5.778,0.0338,96.969,4,0.471,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:0dAb8TY433dl3ZfXYCLE19
1989,6,Shake It Off,219200,False,78,0.0561,0.647,0.785,0.0,7,0.148,-5.414,0.165,160.015,4,0.943,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:5xTtaWoae3wi06K5WfVUUH
1989,7,I Wish You Would,207440,False,62,0.016,0.648,0.898,9.91e-05,0,0.109,-5.963,0.0513,118.02,4,0.502,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:3wmN11qXGL0HyPojvEE1D9
1989,8,Bad Blood,211933,False,75,0.0871,0.65,0.802,6.54e-06,7,0.148,-6.114,0.181,170.146,4,0.295,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:273dCMFseLcVsoSWx59IoE
1989,9,Wildest Dreams,220440,False,75,0.0702,0.554,0.666,0.00593,8,0.106,-7.414,0.0747,140.056,4,0.472,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:59HjlYCeBsxdI0fcm3zglw
1989,10,How You Get The Girl,247533,False,60,0.00461,0.764,0.66,0.00477,5,0.0915,-6.136,0.0494,119.988,4,0.524,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:4dYUOfmWna6DFccnz732n8
1989,11,This Love,250093,False,56,0.635,0.475,0.459,0.0,4,0.101,-8.768,0.0333,143.988,4,0.0828,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:3oKMl2tJv4fdidkXUYMI5x
1989,12,I Know Places,195706,False,58,0.231,0.596,0.763,0.0,0,0.2,-4.99,0.0661,159.958,4,0.507,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:3jBMHD19RZdAqG9iFQh7xc
1989,13,Clean,271000,False,60,0.241,0.81,0.379,0.0,4,0.113,-7.771,0.0349,103.981,4,0.22,spotify:album:2QJmrSgbdM35R67eoGQo4j,spotify:track:06WgOCf0LV2h4keYXDRnuh
Red (Deluxe Edition),1,State Of Grace,295186,False,48,0.000197,0.588,0.825,0.00138,4,0.0885,-5.882,0.0328,129.968,4,0.397,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:5zyCYmiaVE5y26EZuwZbsw
Red (Deluxe Edition),2,Red,220826,False,54,0.0773,0.602,0.896,8.87e-05,1,0.091,-4.267,0.0437,124.978,4,0.641,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:1RvQQGwaPipiNgz8RXAKA8
Red (Deluxe Edition),3,Treacherous,240773,False,46,0.101,0.705,0.621,4.3e-06,2,0.147,-8.086,0.0334,109.993,4,0.395,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:0XfOV7qY3834QpFVwOb6CC
Red (Deluxe Edition),4,I Knew You Were Trouble.,217973,False,54,0.00454,0.622,0.469,2.25e-06,3,0.0398,-6.798,0.0363,77.019,4,0.679,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:0ciHz919LVKoH4zgxyMPZ9
Red (Deluxe Edition),5,All Too Well,327893,False,61,0.0382,0.602,0.609,0.0002,0,0.127,-7.803,0.0243,93.06,4,0.337,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:1q3RiD1tIWUpGsNFADMlvl
Red (Deluxe Edition),6,22,230133,False,59,0.00215,0.658,0.729,0.0013,7,0.0752,-6.561,0.0378,104.007,4,0.668,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
Red (Deluxe Edition),7,I Almost Do,242573,False,47,0.0173,0.567,0.481,4.13e-05,4,0.182,-7.357,0.027,145.865,4,0.233,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:31pEV5lPJi7btskZoUr2yu
Red (Deluxe Edition),8,We Are Never Ever Getting Back Together,191880,False,53,0.00957,0.628,0.676,2.65e-05,7,0.102,-5.911,0.0916,85.984,4,0.75,spotify:album:1KlU96Hw9nlvqpBPlSqcTV,spotify:track:1OYARuagDrpgNNQ4loO1Cs
